"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"SCN5A"," 6","89"," 17","239","0.999999999999997","1"
"SCN7A"," 6","89"," 15","241","1","1"
"SCN8A"," 6","89"," 10","246","0.500565198420244","1"
"SCN9A"," 5","90"," 18","238","0.724828502594709","1"
"SCNM1"," 1","94","  1","255","1","1"
"SCNN1A"," 1","94","  4","252","1","1"
"SCNN1B"," 3","92","  2","254","0.245008904620463","1"
"SCNN1G"," 4","91","  4","252","0.282617602400756","1"
"SCP2"," 1","94","  6","250","0.734554681133856","1"
"SCP2D1"," 1","94","  4","252","1","1"
"SCRIB"," 4","91","  3","253","0.167725234970293","1"
"SCRN2"," 1","94","  1","255","1","1"
"SCRN3"," 1","94","  2","254","0.999999999999992","1"
"SCRT1"," 1","94","  1","255","1","1"
"SCUBE1"," 1","94"," 10","246","0.308414001408589","1"
"SCUBE2"," 1","94","  4","252","1","1"
"SCUBE3"," 2","93","  1","255","0.369227083836679","1"
"SCYL2"," 5","90","  7","249","0.407767841074619","1"
"SCYL3"," 1","94","  4","252","1","1"
"SDC2"," 3","92","  1","255","0.108660522638231","1"
"SDC4"," 1","94","  2","254","0.999999999999992","1"
"SDCBP"," 1","94","  1","255","1","1"
"SDCCAG3"," 1","94","  1","255","1","1"
"SDCCAG8"," 2","93"," 11","245","0.517040161659325","1"
"SDE2"," 1","94","  4","252","1","1"
"SDF2"," 1","94","  2","254","0.999999999999992","1"
"SDHA"," 3","92","  6","250","0.961141301354855","1"
"SDHAF2"," 1","94","  0","256","0.605203450856607","1"
"SDHAF3"," 2","93","  0","256","0.125983856185046","1"
"SDHAP1"," 2","93","  7","249","0.999999999999997","1"
"SDHAP3"," 2","93","  0","256","0.125983856185046","1"
"SDK1"," 8","87"," 18","238","0.831817008838249","1"
"SDK2"," 2","93"," 12","244","0.428694300436154","1"
"SDR16C5"," 2","93","  4","252","0.999999999999999","1"
"SDR39U1"," 2","93","  1","255","0.369227083836679","1"
"SDR9C7"," 1","94","  2","254","0.999999999999992","1"
"SDSL"," 3","92","  4","252","0.602897373489306","1"
"SEC14L1"," 1","94","  6","250","0.734554681133856","1"
"SEC14L3"," 1","94","  3","253","0.999999999999992","1"
"SEC14L4"," 2","93","  3","253","0.881751182552064","1"
"SEC16A"," 3","92","  5","251","0.78756460509902","1"
"SEC16B"," 6","89","  8","248","0.293588596357504","1"
"SEC22A"," 3","92","  5","251","0.78756460509902","1"
"SEC23A"," 1","94","  4","252","1","1"
"SEC24A"," 2","93","  5","251","1","1"
"SEC24B"," 1","94","  6","250","0.734554681133856","1"
"SEC24C"," 4","91","  4","252","0.282617602400756","1"
"SEC24D"," 1","94","  6","250","0.734554681133856","1"
"SEC31A"," 3","92","  4","252","0.602897373489306","1"
"SEC61G"," 1","94","  4","252","1","1"
"SEC63"," 2","93","  6","250","0.999999999999998","1"
"SECISBP2"," 4","91","  1","255","0.0295278869997594","1"
"SECISBP2L"," 2","93","  4","252","0.999999999999999","1"
"SECTM1"," 1","94","  0","256","0.605203450856607","1"
"SEH1L"," 1","94","  2","254","0.999999999999992","1"
"SEL1L"," 1","94","  6","250","0.734554681133856","1"
"SEL1L2"," 4","91"," 10","246","1","1"
"SEL1L3"," 1","94","  3","253","0.999999999999992","1"
"SELK"," 1","94","  1","255","1","1"
"SELO"," 1","94","  0","256","0.605203450856607","1"
"SELP"," 6","89"," 16","240","0.999999999999996","1"
"SELPLG"," 1","94","  7","249","0.592298080633525","1"
"SELT"," 2","93","  1","255","0.369227083836679","1"
"SEMA3A"," 3","92"," 11","245","0.859096246449638","1"
"SEMA3C"," 2","93","  4","252","0.999999999999999","1"
"SEMA3D"," 4","91","  8","248","0.867609436433505","1"
"SEMA3E"," 1","94"," 18","238","0.0531294493511893","1"
"SEMA3G"," 1","94","  2","254","0.999999999999992","1"
"SEMA4A"," 1","94","  3","253","0.999999999999992","1"
"SEMA4C"," 5","90","  2","254","0.025164924751775","1"
"SEMA4D"," 3","92","  3","253","0.416817710957982","1"
"SEMA4F"," 3","92","  8","248","0.999999999999997","1"
"SEMA4G"," 1","94","  2","254","0.999999999999992","1"
"SEMA5A"," 5","90"," 17","239","0.821801589194544","1"
"SEMA5B"," 4","91"," 16","240","0.636050228872229","1"
"SEMA6B"," 1","94","  3","253","0.999999999999992","1"
"SEMA6C"," 3","92","  1","255","0.108660522638231","1"
"SEMA6D"," 4","91"," 12","244","0.999999999999997","1"
"SEMA7A"," 1","94","  3","253","0.999999999999992","1"
"SEMG2"," 6","89","  6","250","0.136497771986888","1"
"SENP1"," 2","93","  0","256","0.125983856185046","1"
"SENP2"," 1","94","  6","250","0.734554681133856","1"
"SENP5"," 1","94","  5","251","0.908554613649432","1"
"SENP6"," 2","93","  4","252","0.999999999999999","1"
"SENP7"," 6","89","  7","249","0.207493200960155","1"
"SEPHS1"," 2","93","  1","255","0.369227083836679","1"
"SEPHS1P1"," 1","94","  5","251","0.908554613649432","1"
"SEPP1"," 3","92","  6","250","0.961141301354855","1"
"SEPSECS"," 1","94","  2","254","0.999999999999992","1"
"SEPT10"," 3","92","  2","254","0.245008904620463","1"
"SEPT12"," 2","93","  4","252","0.999999999999999","1"
"SEPT14"," 2","93","  8","248","0.881432743834035","1"
"SEPT2"," 2","93","  4","252","0.999999999999999","1"
"SEPT3"," 2","93","  4","252","0.999999999999999","1"
"SEPT5"," 2","93","  2","254","0.636637597230118","1"
"SEPT6"," 1","94","  1","255","1","1"
"SEPT7"," 1","94","  2","254","0.999999999999992","1"
"SEPT7P2"," 1","94","  1","255","1","1"
"SEPT8"," 1","94","  0","256","0.605203450856607","1"
"SERAC1"," 1","94","  5","251","0.908554613649432","1"
"SERBP1"," 2","93","  2","254","0.636637597230118","1"
"SERGEF"," 1","94","  3","253","0.999999999999992","1"
"SERHL2"," 1","94","  4","252","1","1"
"SERINC1"," 1","94","  4","252","1","1"
"SERINC2"," 2","93","  3","253","0.881751182552064","1"
"SERINC3"," 1","94","  3","253","0.999999999999992","1"
"SERINC4"," 1","94","  0","256","0.605203450856607","1"
"SERINC5"," 1","94","  1","255","1","1"
"SERP1"," 2","93","  6","250","0.999999999999998","1"
"SERPINA1"," 1","94","  5","251","0.908554613649432","1"
"SERPINA10"," 1","94","  5","251","0.908554613649432","1"
"SERPINA11"," 1","94","  7","249","0.592298080633525","1"
"SERPINA12"," 1","94","  9","247","0.383611962248682","1"
"SERPINA13P"," 3","92","  5","251","0.78756460509902","1"
"SERPINA3"," 1","94","  5","251","0.908554613649432","1"
"SERPINA4"," 3","92","  8","248","0.999999999999997","1"
"SERPINA5"," 3","92"," 11","245","0.859096246449638","1"
"SERPINA6"," 2","93","  5","251","1","1"
"SERPINA7"," 4","91","  4","252","0.282617602400756","1"
"SERPINA9"," 3","92","  5","251","0.78756460509902","1"
"SERPINB1"," 1","94","  0","256","0.605203450856607","1"
"SERPINB11"," 2","93","  5","251","1","1"
"SERPINB12"," 2","93","  5","251","1","1"
"SERPINB13"," 3","92","  0","256","0.0275964000478491","1"
"SERPINB3"," 1","94","  3","253","0.999999999999992","1"
"SERPINB4"," 2","93","  4","252","0.999999999999999","1"
"SERPINB5"," 1","94","  3","253","0.999999999999992","1"
"SERPINB7"," 1","94","  4","252","1","1"
"SERPINB8"," 1","94","  5","251","0.908554613649432","1"
"SERPINB9"," 2","93","  3","253","0.881751182552064","1"
"SERPINE1"," 1","94","  4","252","1","1"
"SERPINE2"," 1","94","  2","254","0.999999999999992","1"
"SERPINE3"," 1","94","  4","252","1","1"
"SERPINF1"," 2","93","  0","256","0.125983856185046","1"
"SERPINF2"," 1","94","  5","251","0.908554613649432","1"
"SERPING1"," 1","94","  1","255","1","1"
"SERPINI1"," 3","92"," 10","246","0.990600924893009","1"
"SERPINI2"," 2","93","  4","252","0.999999999999999","1"
"SERTAD1"," 1","94","  2","254","0.999999999999992","1"
"SESN1"," 1","94","  3","253","0.999999999999992","1"
"SESN2"," 1","94","  4","252","1","1"
"SESTD1"," 3","92","  8","248","0.999999999999997","1"
"SETBP1"," 5","90"," 14","242","1","1"
"SETD1A"," 2","93"," 13","243","0.354191511198872","1"
"SETD2"," 4","91","  8","248","0.867609436433505","1"
"SETD4"," 1","94","  0","256","0.605203450856607","1"
"SETD5"," 4","91","  8","248","0.867609436433505","1"
"SETD8"," 1","94","  2","254","0.999999999999992","1"
"SETDB1"," 2","93","  3","253","0.881751182552064","1"
"SETX"," 6","89"," 15","241","1","1"
"SEZ6"," 1","94","  2","254","0.999999999999992","1"
"SEZ6L"," 5","90","  8","248","0.532395057356703","1"
"SEZ6L2"," 1","94","  8","248","0.476878026262975","1"
"SF1"," 3","92","  2","254","0.245008904620463","1"
"SF3A1"," 1","94","  3","253","0.999999999999992","1"
"SF3B1"," 4","91","  7","249","0.718493878993268","1"
"SF3B2"," 4","91","  4","252","0.282617602400756","1"
"SF3B3"," 4","91","  3","253","0.167725234970293","1"
"SF3B5"," 1","94","  3","253","0.999999999999992","1"
"SF3B6"," 1","94","  2","254","0.999999999999992","1"
"SFMBT1"," 1","94","  1","255","1","1"
"SFMBT2"," 4","91","  8","248","0.867609436433505","1"
"SFN"," 2","93","  2","254","0.636637597230118","1"
"SFPQ"," 1","94","  2","254","0.999999999999992","1"
"SFRP2"," 1","94","  2","254","0.999999999999992","1"
"SFSWAP"," 2","93","  9","247","0.742124259250047","1"
"SFTPA2"," 4","91","  3","253","0.167725234970293","1"
"SFTPB"," 3","92","  1","255","0.108660522638231","1"
"SFTPC"," 1","94","  0","256","0.605203450856607","1"
"SGCA"," 1","94","  2","254","0.999999999999992","1"
"SGCB"," 1","94","  3","253","0.999999999999992","1"
"SGCD"," 2","93","  7","249","0.999999999999997","1"
"SGCE"," 2","93","  6","250","0.999999999999998","1"
"SGCZ"," 8","87","  8","248","0.0679208199883714","1"
"SGIP1"," 8","87"," 15","241","0.535941406214639","1"
"SGK1"," 4","91","  6","250","0.566675816077286","1"
"SGK2"," 2","93"," 12","244","0.428694300436154","1"
"SGK223"," 6","89","  7","249","0.207493200960155","1"
"SGMS2"," 1","94","  0","256","0.605203450856607","1"
"SGOL2"," 1","94","  6","250","0.734554681133856","1"
"SGPL1"," 1","94","  3","253","0.999999999999992","1"
"SGPP2"," 2","93","  1","255","0.369227083836679","1"
"SGSM1"," 4","91","  9","247","0.999999999999999","1"
"SGSM3"," 1","94","  2","254","0.999999999999992","1"
"SH2B1"," 1","94","  5","251","0.908554613649432","1"
"SH2B2"," 2","93","  2","254","0.636637597230118","1"
"SH2B3"," 2","93","  3","253","0.881751182552064","1"
"SH2D1A"," 4","91","  2","254","0.0820750576953345","1"
"SH2D1B"," 1","94","  1","255","1","1"
"SH2D2A"," 2","93","  1","255","0.369227083836679","1"
"SH2D3C"," 1","94","  9","247","0.383611962248682","1"
"SH2D4A"," 1","94","  4","252","1","1"
"SH3BGR"," 1","94","  3","253","0.999999999999992","1"
"SH3BGRL2"," 1","94","  0","256","0.605203450856607","1"
"SH3BP2"," 3","92","  0","256","0.0275964000478491","1"
"SH3BP4"," 2","93","  6","250","0.999999999999998","1"
"SH3BP5L"," 1","94","  6","250","0.734554681133856","1"
"SH3D21"," 1","94","  2","254","0.999999999999992","1"
"SH3GL1"," 1","94","  1","255","1","1"
"SH3GL2"," 2","93","  7","249","0.999999999999997","1"
"SH3GLB1"," 1","94","  4","252","1","1"
"SH3GLB2"," 1","94","  0","256","0.605203450856607","1"
"SH3KBP1"," 3","92","  3","253","0.416817710957982","1"
"SH3PXD2A"," 3","92","  1","255","0.108660522638231","1"
"SH3PXD2B"," 1","94","  3","253","0.999999999999992","1"
"SH3RF1"," 1","94","  5","251","0.908554613649432","1"
"SH3RF2"," 3","92","  8","248","0.999999999999997","1"
"SH3RF3"," 1","94","  4","252","1","1"
"SH3TC1"," 1","94","  6","250","0.734554681133856","1"
"SH3TC2"," 3","92","  3","253","0.416817710957982","1"
"SH3YL1"," 2","93","  1","255","0.369227083836679","1"
"SHANK1"," 5","90"," 17","239","0.821801589194544","1"
"SHANK2"," 1","94"," 13","243","0.159922817137625","1"
"SHANK3"," 2","93","  6","250","0.999999999999998","1"
"SHARPIN"," 1","94","  1","255","1","1"
"SHC1"," 1","94","  0","256","0.605203450856607","1"
"SHC2"," 2","93","  3","253","0.881751182552064","1"
"SHC3"," 1","94","  3","253","0.999999999999992","1"
"SHC4"," 2","93","  4","252","0.999999999999999","1"
"SHCBP1L"," 1","94","  6","250","0.734554681133856","1"
"SHD"," 3","92","  2","254","0.245008904620463","1"
"SHE"," 2","93","  3","253","0.881751182552064","1"
"SHF"," 2","93","  0","256","0.125983856185046","1"
"SHFM1"," 2","93","  2","254","0.636637597230118","1"
"SHISA2"," 1","94","  1","255","1","1"
"SHISA3"," 2","93","  7","249","0.999999999999997","1"
"SHISA4"," 1","94","  0","256","0.605203450856607","1"
"SHISA5"," 1","94","  1","255","1","1"
"SHKBP1"," 1","94","  3","253","0.999999999999992","1"
"SHMT1"," 2","93","  3","253","0.881751182552064","1"
"SHOC2"," 1","94","  1","255","1","1"
"SHOX"," 2","93"," 11","245","0.517040161659325","1"
"SHOX2"," 3","92"," 10","246","0.990600924893009","1"
"SHPK"," 1","94","  0","256","0.605203450856607","1"
"SHPRH"," 4","91"," 12","244","0.999999999999997","1"
"SHROOM2"," 5","90","  5","251","0.19529909178469","1"
"SHROOM3"," 3","92"," 11","245","0.859096246449638","1"
"SHROOM4"," 7","88","  6","250","0.0578777321488759","1"
"SI","16","79"," 47","209","0.862982898456429","1"
"SIAE"," 1","94","  4","252","1","1"
"SIAH1"," 1","94","  2","254","0.999999999999992","1"
"SIAH3"," 2","93","  2","254","0.636637597230118","1"
"SIDT1"," 7","88","  9","247","0.211458039331507","1"
"SIDT2"," 4","91","  2","254","0.0820750576953345","1"
"SIGLEC1"," 6","89"," 16","240","0.999999999999996","1"
"SIGLEC10"," 1","94"," 14","242","0.128395767845038","1"
"SIGLEC11"," 1","94","  2","254","0.999999999999992","1"
"SIGLEC12"," 7","88","  9","247","0.211458039331507","1"
"SIGLEC16"," 1","94","  2","254","0.999999999999992","1"
"SIGLEC5"," 2","93","  8","248","0.881432743834035","1"
"SIGLEC6"," 4","91","  8","248","0.867609436433505","1"
"SIGLEC7"," 2","93","  4","252","0.999999999999999","1"
"SIGLEC8"," 3","92","  7","249","0.999999999999996","1"
"SIK3"," 2","93","  8","248","0.881432743834035","1"
"SIKE1"," 1","94","  1","255","1","1"
"SIL1"," 1","94","  0","256","0.605203450856607","1"
"SIM1"," 4","91"," 13","243","0.954865287915072","1"
"SIMC1"," 1","94","  1","255","1","1"
"SIN3A"," 2","93","  8","248","0.881432743834035","1"
"SIPA1L1"," 6","89"," 10","246","0.500565198420244","1"
"SIPA1L2"," 2","93"," 12","244","0.428694300436154","1"
"SIPA1L3"," 7","88"," 15","241","0.786840769923159","1"
"SIRPA"," 2","93","  4","252","0.999999999999999","1"
"SIRPB1"," 1","94","  4","252","1","1"
"SIRPB2"," 2","93","  1","255","0.369227083836679","1"
"SIRPD"," 3","92","  2","254","0.245008904620463","1"
"SIRPG"," 2","93","  6","250","0.999999999999998","1"
"SIRT2"," 1","94","  5","251","0.908554613649432","1"
"SIRT4"," 1","94","  3","253","0.999999999999992","1"
"SIRT6"," 1","94","  2","254","0.999999999999992","1"
"SIRT7"," 2","93","  0","256","0.125983856185046","1"
"SIX1"," 1","94","  4","252","1","1"
"SIX2"," 1","94","  1","255","1","1"
"SIX4"," 2","93","  2","254","0.636637597230118","1"
"SIX5"," 1","94","  1","255","1","1"
"SIX6"," 1","94","  2","254","0.999999999999992","1"
"SKA2"," 2","93","  1","255","0.369227083836679","1"
"SKA3"," 3","92","  2","254","0.245008904620463","1"
"SKAP1"," 3","92","  3","253","0.416817710957982","1"
"SKI"," 3","92","  1","255","0.108660522638231","1"
"SKIV2L2"," 2","93","  2","254","0.636637597230118","1"
"SKOR1"," 3","92","  2","254","0.245008904620463","1"
"SLA"," 2","93","  2","254","0.636637597230118","1"
"SLAIN2"," 2","93","  3","253","0.881751182552064","1"
"SLAMF1"," 4","91","  7","249","0.718493878993268","1"
"SLAMF6"," 2","93","  8","248","0.881432743834035","1"
"SLAMF7"," 2","93","  2","254","0.636637597230118","1"
"SLC10A1"," 1","94","  1","255","1","1"
"SLC10A2"," 1","94","  4","252","1","1"
"SLC10A3"," 1","94","  2","254","0.999999999999992","1"
"SLC10A4"," 1","94","  1","255","1","1"
"SLC10A5"," 2","93","  1","255","0.369227083836679","1"
"SLC10A7"," 1","94","  0","256","0.605203450856607","1"
"SLC12A1"," 4","91"," 13","243","0.954865287915072","1"
"SLC12A2"," 2","93","  8","248","0.881432743834035","1"
"SLC12A3"," 4","91","  6","250","0.566675816077286","1"
"SLC12A4"," 1","94","  5","251","0.908554613649432","1"
"SLC12A5"," 5","90"," 14","242","1","1"
"SLC12A6"," 3","92"," 10","246","0.990600924893009","1"
"SLC12A7"," 1","94","  6","250","0.734554681133856","1"
"SLC12A8"," 2","93","  4","252","0.999999999999999","1"
"SLC12A9"," 2","93"," 10","246","0.620997873432888","1"
"SLC13A1"," 6","89"," 11","245","0.614959828217171","1"
"SLC13A3"," 2","93","  2","254","0.636637597230118","1"
"SLC13A4"," 1","94","  4","252","1","1"
"SLC13A5"," 1","94","  5","251","0.908554613649432","1"
"SLC14A2"," 7","88","  6","250","0.0578777321488759","1"
"SLC15A1"," 1","94","  5","251","0.908554613649432","1"
"SLC15A2"," 1","94","  8","248","0.476878026262975","1"
"SLC15A4"," 2","93","  4","252","0.999999999999999","1"
"SLC16A1"," 3","92","  4","252","0.602897373489306","1"
"SLC16A10"," 1","94","  2","254","0.999999999999992","1"
"SLC16A12"," 1","94","  1","255","1","1"
"SLC16A13"," 1","94","  0","256","0.605203450856607","1"
"SLC16A14"," 2","93","  6","250","0.999999999999998","1"
"SLC16A2"," 1","94","  0","256","0.605203450856607","1"
"SLC16A4"," 1","94","  4","252","1","1"
"SLC16A5"," 1","94","  1","255","1","1"
"SLC16A6"," 1","94","  1","255","1","1"
"SLC16A9"," 2","93","  3","253","0.881751182552064","1"
"SLC17A2"," 5","90","  7","249","0.407767841074619","1"
"SLC17A3"," 1","94"," 10","246","0.308414001408589","1"
"SLC17A4"," 3","92"," 10","246","0.990600924893009","1"
"SLC17A5"," 1","94","  0","256","0.605203450856607","1"
"SLC17A6"," 7","88"," 21","235","0.97228742351746","1"
"SLC17A8"," 8","87"," 17","239","0.731850226487123","1"
"SLC17A9"," 1","94","  1","255","1","1"
"SLC18A1"," 3","92","  5","251","0.78756460509902","1"
"SLC18A2"," 2","93","  5","251","1","1"
"SLC18A3"," 3","92","  8","248","0.999999999999997","1"
"SLC19A1"," 2","93","  0","256","0.125983856185046","1"
"SLC19A2"," 2","93","  2","254","0.636637597230118","1"
"SLC19A3"," 1","94","  3","253","0.999999999999992","1"
"SLC1A2"," 1","94","  5","251","0.908554613649432","1"
"SLC1A3"," 3","92","  3","253","0.416817710957982","1"
"SLC1A4"," 3","92","  2","254","0.245008904620463","1"
"SLC1A5"," 1","94","  1","255","1","1"
"SLC1A6"," 2","93","  3","253","0.881751182552064","1"
"SLC20A1"," 1","94","  4","252","1","1"
"SLC22A1"," 1","94","  5","251","0.908554613649432","1"
"SLC22A10"," 2","93","  5","251","1","1"
"SLC22A11"," 2","93","  4","252","0.999999999999999","1"
"SLC22A12"," 2","93","  3","253","0.881751182552064","1"
"SLC22A13"," 1","94","  2","254","0.999999999999992","1"
"SLC22A16"," 2","93","  4","252","0.999999999999999","1"
"SLC22A2"," 2","93","  9","247","0.742124259250047","1"
"SLC22A20"," 2","93","  3","253","0.881751182552064","1"
"SLC22A24"," 1","94","  6","250","0.734554681133856","1"
"SLC22A25"," 1","94","  6","250","0.734554681133856","1"
"SLC22A3"," 2","93","  3","253","0.881751182552064","1"
"SLC22A5"," 1","94","  3","253","0.999999999999992","1"
"SLC22A6"," 2","93","  3","253","0.881751182552064","1"
"SLC22A7"," 1","94","  3","253","0.999999999999992","1"
"SLC22A8"," 1","94","  4","252","1","1"
"SLC22A9"," 1","94","  5","251","0.908554613649432","1"
"SLC23A2"," 1","94","  4","252","1","1"
"SLC23A3"," 2","93","  1","255","0.369227083836679","1"
"SLC24A1"," 1","94","  2","254","0.999999999999992","1"
"SLC24A2"," 2","93","  7","249","0.999999999999997","1"
"SLC24A3"," 2","93","  7","249","0.999999999999997","1"
"SLC24A4"," 2","93","  9","247","0.742124259250047","1"
"SLC24A5"," 1","94","  8","248","0.476878026262975","1"
"SLC25A13"," 1","94","  5","251","0.908554613649432","1"
"SLC25A14"," 3","92","  1","255","0.108660522638231","1"
"SLC25A16"," 1","94","  2","254","0.999999999999992","1"
"SLC25A24"," 4","91","  1","255","0.0295278869997594","1"
"SLC25A25"," 1","94","  3","253","0.999999999999992","1"
"SLC25A28"," 1","94","  1","255","1","1"
"SLC25A3"," 3","92","  1","255","0.108660522638231","1"
"SLC25A34"," 1","94","  0","256","0.605203450856607","1"
"SLC25A37"," 2","93","  3","253","0.881751182552064","1"
